CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
高雄市,1976,7,120.20,22.80,13.9408,
高雄市,1976,8,120.20,22.80,6.27138,
高雄市,1976,9,120.20,22.80,1.89252,
高雄市,1976,10,120.20,22.80,0.495704,
高雄市,1976,11,120.20,22.80,0,
高雄市,1976,12,120.20,22.80,0,
高雄市,1977,1,120.20,22.80,0.721207,
高雄市,1977,2,120.20,22.80,0,
高雄市,1977,3,120.20,22.80,0,
高雄市,1977,4,120.20,22.80,0.0097163,
高雄市,1977,5,120.20,22.80,10.7274,
高雄市,1977,6,120.20,22.80,42.4884,
高雄市,1977,7,120.20,22.80,21.5393,
高雄市,1977,8,120.20,22.80,9.48841,
高雄市,1977,9,120.20,22.80,1.21025,
高雄市,1977,10,120.20,22.80,0,
高雄市,1977,11,120.20,22.80,0.47614,
高雄市,1977,12,120.20,22.80,0.0249771,
高雄市,1978,1,120.20,22.80,0.274128,
高雄市,1978,2,120.20,22.80,0.356569,
高雄市,1978,3,120.20,22.80,1.78024,
高雄市,1978,4,120.20,22.80,2.36272,
高雄市,1978,5,120.20,22.80,4.46106,
高雄市,1978,6,120.20,22.80,2.05563,
高雄市,1978,7,120.20,22.80,3.57153,
高雄市,1978,8,120.20,22.80,6.7516,
高雄市,1978,9,120.20,22.80,2.22622,
高雄市,1978,10,120.20,22.80,0.7021,
高雄市,1978,11,120.20,22.80,0.243333,
高雄市,1978,12,120.20,22.80,0.330356,
高雄市,1979,1,120.20,22.80,0.164138,
高雄市,1979,2,120.20,22.80,0.580046,
高雄市,1979,3,120.20,22.80,1.15997,
高雄市,1979,4,120.20,22.80,0.905027,
高雄市,1979,5,120.20,22.80,5.08308,
高雄市,1979,6,120.20,22.80,11.3262,
高雄市,1979,7,120.20,22.80,4.83523,
高雄市,1979,8,120.20,22.80,12.9812,
高雄市,1979,9,120.20,22.80,0.808804,
高雄市,1979,10,120.20,22.80,0,
高雄市,1979,11,120.20,22.80,0.400447,
高雄市,1979,12,120.20,22.80,0.00211023,
高雄市,1980,1,120.20,22.80,0.209956,
高雄市,1980,2,120.20,22.80,0.497839,
高雄市,1980,3,120.20,22.80,0,
高雄市,1980,4,120.20,22.80,1.77526,
高雄市,1980,5,120.20,22.80,0.248069,
高雄市,1980,6,120.20,22.80,0,
高雄市,1980,7,120.20,22.80,1.2769,
高雄市,1980,8,120.20,22.80,4.09842,
高雄市,1980,9,120.20,22.80,1.17996,
高雄市,1980,10,120.20,22.80,0.226637,
高雄市,1980,11,120.20,22.80,0.921003,
高雄市,1980,12,120.20,22.80,0,
高雄市,1981,1,120.20,22.80,0,
高雄市,1981,2,120.20,22.80,0,
高雄市,1981,3,120.20,22.80,4.81664,
高雄市,1981,4,120.20,22.80,2.34803,
高雄市,1981,5,120.20,22.80,6.1419,
高雄市,1981,6,120.20,22.80,6.87276,
高雄市,1981,7,120.20,22.80,15.927,
高雄市,1981,8,120.20,22.80,9.8044,
高雄市,1981,9,120.20,22.80,12.2953,
高雄市,1981,10,120.20,22.80,0,
高雄市,1981,11,120.20,22.80,0.997731,
高雄市,1981,12,120.20,22.80,0,
高雄市,1982,1,120.20,22.80,0,
高雄市,1982,2,120.20,22.80,0.539124,
高雄市,1982,3,120.20,22.80,0.02341,
高雄市,1982,4,120.20,22.80,2.12188,
高雄市,1982,5,120.20,22.80,5.75649,
高雄市,1982,6,120.20,22.80,14.1588,
高雄市,1982,7,120.20,22.80,17.4982,
高雄市,1982,8,120.20,22.80,7.47024,
高雄市,1982,9,120.20,22.80,0.425897,
高雄市,1982,10,120.20,22.80,0,
高雄市,1982,11,120.20,22.80,1.81328,
高雄市,1982,12,120.20,22.80,0.0659181,
高雄市,1983,1,120.20,22.80,0.494867,
高雄市,1983,2,120.20,22.80,1.9647,
高雄市,1983,3,120.20,22.80,3.09604,
高雄市,1983,4,120.20,22.80,0.225032,
高雄市,1983,5,120.20,22.80,15.1474,
高雄市,1983,6,120.20,22.80,10.0037,
高雄市,1983,7,120.20,22.80,1.04598,
高雄市,1983,8,120.20,22.80,11.3076,
高雄市,1983,9,120.20,22.80,0.818718,
高雄市,1983,10,120.20,22.80,0.185211,
高雄市,1983,11,120.20,22.80,0,
高雄市,1983,12,120.20,22.80,0.0621055,
高雄市,1984,1,120.20,22.80,0.0257408,
高雄市,1984,2,120.20,22.80,0,
高雄市,1984,3,120.20,22.80,0.0367203,
高雄市,1984,4,120.20,22.80,3.65322,
高雄市,1984,5,120.20,22.80,9.72335,
高雄市,1984,6,120.20,22.80,6.92255,
高雄市,1984,7,120.20,22.80,3.08969,
高雄市,1984,8,120.20,22.80,10.5558,
高雄市,1984,9,120.20,22.80,1.06427,
高雄市,1984,10,120.20,22.80,0.338356,
高雄市,1984,11,120.20,22.80,0,
高雄市,1984,12,120.20,22.80,0,
高雄市,1985,1,120.20,22.80,0.236279,
高雄市,1985,2,120.20,22.80,2.03291,
高雄市,1985,3,120.20,22.80,0.216787,
高雄市,1985,4,120.20,22.80,0.71082,
高雄市,1985,5,120.20,22.80,10.0342,
高雄市,1985,6,120.20,22.80,11.5866,
高雄市,1985,7,120.20,22.80,3.24576,
高雄市,1985,8,120.20,22.80,11.8346,
高雄市,1985,9,120.20,22.80,2.05033,
高雄市,1985,10,120.20,22.80,0.015642,
高雄市,1985,11,120.20,22.80,0,
高雄市,1985,12,120.20,22.80,0.953034,
高雄市,1986,1,120.20,22.80,0.117249,
高雄市,1986,2,120.20,22.80,1.20458,
高雄市,1986,3,120.20,22.80,0.797749,
高雄市,1986,4,120.20,22.80,0,
高雄市,1986,5,120.20,22.80,8.96338,
高雄市,1986,6,120.20,22.80,16.8725,
高雄市,1986,7,120.20,22.80,1.49446,
高雄市,1986,8,120.20,22.80,4.28073,
高雄市,1986,9,120.20,22.80,3.49704,
高雄市,1986,10,120.20,22.80,0,
高雄市,1986,11,120.20,22.80,0.613231,
